# ERDMod Chinese item catalog
# Source: Chinese Elden Ring CT v4.25 for game 1.16.1
# Format: kind|ct_raw_id|name

# WeaponDropdown(0)
weapon|17070300|优质大树矛
weapon|17070400|火焰大树矛
weapon|17070500|焰术大树矛
weapon|17070600|雷电大树矛
weapon|17070700|神圣大树矛
weapon|17070800|魔力大树矛
weapon|17070900|寒冷大树矛
weapon|17071000|毒大树矛
weapon|17071100|血大树矛
weapon|17071200|神秘大树矛
weapon|18000000|戟
weapon|18000100|厚重戟
weapon|18000200|锋利戟
weapon|18000300|优质戟
weapon|18000400|火焰戟
weapon|18000500|焰术戟
weapon|18000600|雷电戟
weapon|18000700|神圣戟
weapon|18000800|魔力戟
weapon|18000900|寒冷戟
weapon|18001000|毒戟
weapon|18001100|血戟
weapon|18001200|神秘戟
weapon|18010000|昆虫剑刃戟
weapon|18010100|厚重昆虫剑刃戟
weapon|18010200|锋利昆虫剑刃戟
weapon|18010300|优质昆虫剑刃戟
weapon|18010400|火焰昆虫剑刃戟
weapon|18010500|焰术昆虫剑刃戟
weapon|18010600|雷电昆虫剑刃戟
weapon|18010700|神圣昆虫剑刃戟
weapon|18010800|魔力昆虫剑刃戟
weapon|18010900|寒冷昆虫剑刃戟
weapon|18011000|毒昆虫剑刃戟
weapon|18011100|血昆虫剑刃戟
weapon|18011200|神秘昆虫剑刃戟
weapon|18020000|琉森戟
weapon|18020100|厚重琉森戟
weapon|18020200|锋利琉森戟
weapon|18020300|优质琉森戟
weapon|18020400|火焰琉森戟
weapon|18020500|焰术琉森戟
weapon|18020600|雷电琉森戟
weapon|18020700|神圣琉森戟
weapon|18020800|魔力琉森戟
weapon|18020900|寒冷琉森戟
weapon|18021000|毒琉森戟
weapon|18021100|血琉森戟
weapon|18021200|神秘琉森戟
weapon|18030000|失乡骑士戟
weapon|18030100|厚重失乡骑士戟
weapon|18030200|锋利失乡骑士戟
weapon|18030300|优质失乡骑士戟
weapon|18030400|火焰失乡骑士戟
weapon|18030500|焰术失乡骑士戟
weapon|18030600|雷电失乡骑士戟
weapon|18030700|神圣失乡骑士戟
weapon|18030800|魔力失乡骑士戟
weapon|18030900|寒冷失乡骑士戟
weapon|18031000|毒失乡骑士戟
weapon|18031100|血失乡骑士戟
weapon|18031200|神秘失乡骑士戟
weapon|18040000|老将的军旗
weapon|18050000|黑夜骑兵剑刃戟
weapon|18050100|厚重黑夜骑兵剑刃戟
weapon|18050200|锋利黑夜骑兵剑刃戟
weapon|18050300|优质黑夜骑兵剑刃戟
weapon|18050400|火焰黑夜骑兵剑刃戟
weapon|18050500|焰术黑夜骑兵剑刃戟
weapon|18050600|雷电黑夜骑兵剑刃戟
weapon|18050700|神圣黑夜骑兵剑刃戟
weapon|18050800|魔力黑夜骑兵剑刃戟
weapon|18050900|寒冷黑夜骑兵剑刃戟
weapon|18051000|毒黑夜骑兵剑刃戟
weapon|18051100|血黑夜骑兵剑刃戟
weapon|18051200|神秘黑夜骑兵剑刃戟
weapon|18060000|残缺波纹戟
weapon|18070000|恶兵锯齿刀
weapon|18070100|厚重恶兵锯齿刀
weapon|18070200|锋利恶兵锯齿刀
weapon|18070300|优质恶兵锯齿刀
weapon|18070400|火焰恶兵锯齿刀
weapon|18070500|焰术恶兵锯齿刀
weapon|18070600|雷电恶兵锯齿刀
weapon|18070700|神圣恶兵锯齿刀
weapon|18070800|魔力恶兵锯齿刀
weapon|18070900|寒冷恶兵锯齿刀
weapon|18071000|毒恶兵锯齿刀
weapon|18071100|血恶兵锯齿刀
weapon|18071200|神秘恶兵锯齿刀
weapon|18080000|黄金戟
weapon|18090000|剑刃戟
weapon|18090100|厚重剑刃戟
weapon|18090200|锋利剑刃戟
weapon|18090300|优质剑刃戟
weapon|18090400|火焰剑刃戟
weapon|18090500|焰术剑刃戟
weapon|18090600|雷电剑刃戟
weapon|18090700|神圣剑刃戟
weapon|18090800|魔力剑刃戟
weapon|18090900|寒冷剑刃戟
weapon|18091000|毒剑刃戟
weapon|18091100|血剑刃戟
weapon|18091200|神秘剑刃戟
weapon|18100000|罗蕾塔的战镰
weapon|18110000|守卫剑枪
weapon|18110100|厚重守卫剑枪
weapon|18110200|锋利守卫剑枪
weapon|18110300|优质守卫剑枪
weapon|18110400|火焰守卫剑枪
weapon|18110500|焰术守卫剑枪
weapon|18110600|雷电守卫剑枪
weapon|18110700|神圣守卫剑枪
weapon|18110800|魔力守卫剑枪
weapon|18110900|寒冷守卫剑枪
weapon|18111000|毒守卫剑枪
weapon|18111100|血守卫剑枪
weapon|18111200|神秘守卫剑枪
weapon|18130000|恶兵钩剑
weapon|18130100|厚重恶兵钩剑
weapon|18130200|锋利恶兵钩剑
weapon|18130300|优质恶兵钩剑
weapon|18130400|火焰恶兵钩剑
weapon|18130500|焰术恶兵钩剑
weapon|18130600|雷电恶兵钩剑
weapon|18130700|神圣恶兵钩剑
weapon|18130800|魔力恶兵钩剑
weapon|18130900|寒冷恶兵钩剑
weapon|18131000|毒恶兵钩剑
weapon|18131100|血恶兵钩剑
weapon|18131200|神秘恶兵钩剑
weapon|18140000|龙戟
weapon|18150000|石像鬼戟
weapon|18150100|厚重石像鬼戟
weapon|18150200|锋利石像鬼戟
weapon|18150300|优质石像鬼戟
weapon|18150400|火焰石像鬼戟
weapon|18150500|焰术石像鬼戟
weapon|18150600|雷电石像鬼戟
weapon|18150700|神圣石像鬼戟
weapon|18150800|魔力石像鬼戟
weapon|18150900|寒冷石像鬼戟
weapon|18151000|毒石像鬼戟
weapon|18151100|血石像鬼戟
weapon|18151200|神秘石像鬼戟
weapon|18160000|石像鬼黑戟
weapon|19000000|大镰刀
weapon|19000100|厚重大镰刀
weapon|19000200|锋利大镰刀
weapon|19000300|优质大镰刀
weapon|19000400|火焰大镰刀
weapon|19000500|焰术大镰刀
weapon|19000600|雷电大镰刀
weapon|19000700|神圣大镰刀
weapon|19000800|魔力大镰刀
weapon|19000900|寒冷大镰刀
weapon|19001000|毒大镰刀
weapon|19001100|血大镰刀
weapon|19001200|神秘大镰刀
weapon|19010000|墓地大镰刀
weapon|19010100|厚重墓地大镰刀
weapon|19010200|锋利墓地大镰刀
weapon|19010300|优质墓地大镰刀
weapon|19010400|火焰墓地大镰刀
weapon|19010500|焰术墓地大镰刀
weapon|19010600|雷电墓地大镰刀
weapon|19010700|神圣墓地大镰刀
weapon|19010800|魔力墓地大镰刀
weapon|19010900|寒冷墓地大镰刀
weapon|19011000|毒墓地大镰刀
weapon|19011100|血墓地大镰刀
weapon|19011200|神秘墓地大镰刀
weapon|19020000|光环镰刀
weapon|19060000|展翼镰刀
weapon|20000000|软鞭
weapon|20000100|厚重软鞭
weapon|20000200|锋利软鞭
weapon|20000300|优质软鞭
weapon|20000400|火焰软鞭
weapon|20000500|焰术软鞭
weapon|20000600|雷电软鞭
weapon|20000700|神圣软鞭
weapon|20000800|魔力软鞭
weapon|20000900|寒冷软鞭
weapon|20001000|毒软鞭
weapon|20001100|血软鞭
weapon|20001200|神秘软鞭
weapon|20020000|荆棘鞭
weapon|20020100|厚重荆棘鞭
weapon|20020200|锋利荆棘鞭
weapon|20020300|优质荆棘鞭
weapon|20020400|火焰荆棘鞭
weapon|20020500|焰术荆棘鞭
weapon|20020600|雷电荆棘鞭
weapon|20020700|神圣荆棘鞭
weapon|20020800|魔力荆棘鞭
weapon|20020900|寒冷荆棘鞭
weapon|20021000|毒荆棘鞭
weapon|20021100|血荆棘鞭
weapon|20021200|神秘荆棘鞭
weapon|20030000|熔岩烛台鞭
weapon|20050000|霍斯劳花瓣鞭
weapon|20050100|厚重霍斯劳花瓣鞭
weapon|20050200|锋利霍斯劳花瓣鞭
weapon|20050300|优质霍斯劳花瓣鞭
weapon|20050400|火焰霍斯劳花瓣鞭
weapon|20050500|焰术霍斯劳花瓣鞭
weapon|20050600|雷电霍斯劳花瓣鞭
weapon|20050700|神圣霍斯劳花瓣鞭
weapon|20050800|魔力霍斯劳花瓣鞭
weapon|20050900|寒冷霍斯劳花瓣鞭
weapon|20051000|毒霍斯劳花瓣鞭
weapon|20051100|血霍斯劳花瓣鞭
weapon|20051200|神秘霍斯劳花瓣鞭
weapon|20060000|巨人红发鞭
weapon|20070000|软鞭剑
weapon|20070100|厚重软鞭剑
weapon|20070200|锋利软鞭剑
weapon|20070300|优质软鞭剑
weapon|20070400|火焰软鞭剑
weapon|20070500|焰术软鞭剑
weapon|20070600|雷电软鞭剑
weapon|20070700|神圣软鞭剑
weapon|20070800|魔力软鞭剑
weapon|20070900|寒冷软鞭剑
weapon|20071000|毒软鞭剑
weapon|20071100|血软鞭剑
weapon|20071200|神秘软鞭剑
weapon|21000000|搏击手套
weapon|21000100|厚重搏击手套
weapon|21000200|锋利搏击手套
weapon|21000300|优质搏击手套
weapon|21000400|火焰搏击手套
weapon|21000500|焰术搏击手套
weapon|21000600|雷电搏击手套
weapon|21000700|神圣搏击手套
weapon|21000800|魔力搏击手套
weapon|21000900|寒冷搏击手套
weapon|21001000|毒搏击手套
weapon|21001100|血搏击手套
weapon|21001200|神秘搏击手套
weapon|21010000|棘刺搏击手套
weapon|21010100|厚重棘刺搏击手套
weapon|21010200|锋利棘刺搏击手套
weapon|21010300|优质棘刺搏击手套
weapon|21010400|火焰棘刺搏击手套
weapon|21010500|焰术棘刺搏击手套
weapon|21010600|雷电棘刺搏击手套
weapon|21010700|神圣棘刺搏击手套
weapon|21010800|魔力棘刺搏击手套
weapon|21010900|寒冷棘刺搏击手套
weapon|21011000|毒棘刺搏击手套
weapon|21011100|血棘刺搏击手套
weapon|21011200|神秘棘刺搏击手套
weapon|21060000|接肢飞龙
weapon|21070000|铁球拳套
weapon|21070100|厚重铁球拳套
weapon|21070200|锋利铁球拳套
weapon|21070300|优质铁球拳套
weapon|21070400|火焰铁球拳套
weapon|21070500|焰术铁球拳套
weapon|21070600|雷电铁球拳套
weapon|21070700|神圣铁球拳套
weapon|21070800|魔力铁球拳套
weapon|21070900|寒冷铁球拳套
weapon|21071000|毒铁球拳套
weapon|21071100|血铁球拳套
weapon|21071200|神秘铁球拳套
weapon|21080000|晨星拳套
weapon|21080100|厚重晨星拳套
weapon|21080200|锋利晨星拳套
weapon|21080300|优质晨星拳套
weapon|21080400|火焰晨星拳套
weapon|21080500|焰术晨星拳套
weapon|21080600|雷电晨星拳套
weapon|21080700|神圣晨星拳套
weapon|21080800|魔力晨星拳套
weapon|21080900|寒冷晨星拳套
weapon|21081000|毒晨星拳套
weapon|21081100|血晨星拳套
weapon|21081200|神秘晨星拳套
weapon|21100000|拳剑
weapon|21100100|厚重拳剑
weapon|21100200|锋利拳剑
weapon|21100300|优质拳剑
weapon|21100400|火焰拳剑
weapon|21100500|焰术拳剑
weapon|21100600|雷电拳剑
weapon|21100700|神圣拳剑
weapon|21100800|魔力拳剑
weapon|21100900|寒冷拳剑
weapon|21101000|毒拳剑
weapon|21101100|血拳剑
weapon|21101200|神秘拳剑
weapon|21110000|攀附手骨
weapon|21120000|老将的义足
weapon|21130000|秘文帕塔剑
weapon|22000000|钩爪
weapon|22000100|厚重钩爪
weapon|22000200|锋利钩爪
weapon|22000300|优质钩爪
weapon|22000400|火焰钩爪
weapon|22000500|焰术钩爪
weapon|22000600|雷电钩爪
weapon|22000700|神圣钩爪
weapon|22000800|魔力钩爪
weapon|22000900|寒冷钩爪
weapon|22001000|毒钩爪
weapon|22001100|血钩爪
weapon|22001200|神秘钩爪
weapon|22010000|普通毒蛇牙
weapon|22010100|厚重毒蛇牙
weapon|22010200|锋利毒蛇牙
weapon|22010300|优质毒蛇牙
weapon|22010400|火焰毒蛇牙
weapon|22010500|焰术毒蛇牙
weapon|22010600|雷电毒蛇牙
weapon|22010700|神圣毒蛇牙
weapon|22010800|魔力毒蛇牙
weapon|22010900|寒冷毒蛇牙
weapon|22011000|毒毒蛇牙
weapon|22011100|血毒蛇牙
weapon|22011200|神秘毒蛇牙
weapon|22020000|猎犬弯爪
weapon|22020100|厚重猎犬弯爪
weapon|22020200|锋利猎犬弯爪
weapon|22020300|优质猎犬弯爪
weapon|22020400|火焰猎犬弯爪
weapon|22020500|焰术猎犬弯爪
weapon|22020600|雷电猎犬弯爪
weapon|22020700|神圣猎犬弯爪
weapon|22020800|魔力猎犬弯爪
weapon|22020900|寒冷猎犬弯爪
weapon|22021000|毒猎犬弯爪
weapon|22021100|血猎犬弯爪
weapon|22021200|神秘猎犬弯爪
weapon|22030000|猛禽钩爪
weapon|22030100|厚重猛禽钩爪
weapon|22030200|锋利猛禽钩爪
weapon|22030300|优质猛禽钩爪
weapon|22030400|火焰猛禽钩爪
weapon|22030500|焰术猛禽钩爪
weapon|22030600|雷电猛禽钩爪
weapon|22030700|神圣猛禽钩爪
weapon|22030800|魔力猛禽钩爪
weapon|22030900|寒冷猛禽钩爪
weapon|22031000|毒猛禽钩爪
weapon|22031100|血猛禽钩爪
weapon|22031200|神秘猛禽钩爪
weapon|23000000|主教大火槌
weapon|23000100|厚重主教大火槌
weapon|23000200|锋利主教大火槌
weapon|23000300|优质主教大火槌
weapon|23000400|火焰主教大火槌
weapon|23000500|焰术主教大火槌
weapon|23000600|雷电主教大火槌
weapon|23000700|神圣主教大火槌
weapon|23000800|魔力主教大火槌
weapon|23000900|寒冷主教大火槌
weapon|23001000|毒主教大火槌
weapon|23001100|血主教大火槌
weapon|23001200|神秘主教大火槌
weapon|23010000|看门犬锡杖
weapon|23020000|巨型棍棒
weapon|23020100|厚重巨型棍棒
weapon|23020200|锋利巨型棍棒
weapon|23020300|优质巨型棍棒
weapon|23020400|火焰巨型棍棒
weapon|23020500|焰术巨型棍棒
weapon|23020600|雷电巨型棍棒
weapon|23020700|神圣巨型棍棒
weapon|23020800|魔力巨型棍棒
weapon|23020900|寒冷巨型棍棒
weapon|23021000|毒巨型棍棒
weapon|23021100|血巨型棍棒
weapon|23021200|神秘巨型棍棒
weapon|23030000|众使者的扇形笛子
weapon|23040000|斗士大斧
weapon|23040100|厚重斗士大斧
weapon|23040200|锋利斗士大斧
weapon|23040300|优质斗士大斧
weapon|23040400|火焰斗士大斧
weapon|23040500|焰术斗士大斧
weapon|23040600|雷电斗士大斧
weapon|23040700|神圣斗士大斧
weapon|23040800|魔力斗士大斧
weapon|23040900|寒冷斗士大斧
weapon|23041000|毒斗士大斧
weapon|23041100|血斗士大斧
weapon|23041200|神秘斗士大斧
weapon|23050000|葛孚雷的王斧
weapon|23060000|大龙爪
weapon|23070000|化身仪式杖
weapon|23080000|星兽半颚
weapon|23100000|基萨的刺轮
weapon|23110000|粉碎巨人槌
weapon|23110100|厚重粉碎巨人槌
weapon|23110200|锋利粉碎巨人槌
weapon|23110300|优质粉碎巨人槌
weapon|23110400|火焰粉碎巨人槌
weapon|23110500|焰术粉碎巨人槌
weapon|23110600|雷电粉碎巨人槌
weapon|23110700|神圣粉碎巨人槌
weapon|23110800|魔力粉碎巨人槌
weapon|23110900|寒冷粉碎巨人槌
weapon|23111000|毒粉碎巨人槌
weapon|23111100|血粉碎巨人槌
weapon|23111200|神秘粉碎巨人槌
weapon|23120000|魔像戟
weapon|23120100|厚重魔像戟
weapon|23120200|锋利魔像戟
weapon|23120300|优质魔像戟
weapon|23120400|火焰魔像戟
weapon|23120500|焰术魔像戟
weapon|23120600|雷电魔像戟
weapon|23120700|神圣魔像戟
weapon|23120800|魔力魔像戟
weapon|23120900|寒冷魔像戟
weapon|23121000|毒魔像戟
weapon|23121100|血魔像戟
weapon|23121200|神秘魔像戟
weapon|23130000|山妖大槌
weapon|23130100|厚重山妖大槌
weapon|23130200|锋利山妖大槌
weapon|23130300|优质山妖大槌
weapon|23130400|火焰山妖大槌
weapon|23130500|焰术山妖大槌
weapon|23130600|雷电山妖大槌
weapon|23130700|神圣山妖大槌
weapon|23130800|魔力山妖大槌
weapon|23130900|寒冷山妖大槌
weapon|23131000|毒山妖大槌
weapon|23131100|血山妖大槌
weapon|23131200|神秘山妖大槌
weapon|23140000|腐败仪式杖
weapon|23150000|腐败大斧
weapon|23150100|厚重腐败大斧
weapon|23150200|锋利腐败大斧
weapon|23150300|优质腐败大斧
weapon|23150400|火焰腐败大斧
weapon|23150500|焰术腐败大斧
weapon|23150600|雷电腐败大斧
weapon|23150700|神圣腐败大斧
weapon|23150800|魔力腐败大斧
weapon|23150900|寒冷腐败大斧
weapon|23151000|毒腐败大斧
weapon|23151100|血腐败大斧
weapon|23151200|神秘腐败大斧
weapon|24000000|火把
weapon|24020000|钢丝火把
weapon|24040000|托莉娜烛火
weapon|24050000|灵火火把
weapon|24060000|驱兽火把
weapon|24070000|哨兵火把
weapon|30000000|小圆盾
weapon|30000100|厚重小圆盾
weapon|30000200|锋利小圆盾
weapon|30000300|优质小圆盾
weapon|30000400|火焰小圆盾
weapon|30000500|焰术小圆盾
weapon|30000600|雷电小圆盾
weapon|30000700|神圣小圆盾
weapon|30000800|魔力小圆盾
weapon|30000900|寒冷小圆盾
weapon|30001000|毒小圆盾
weapon|30001100|血小圆盾
weapon|30001200|神秘小圆盾
weapon|30010000|调香师盾
weapon|30010100|厚重调香师盾
weapon|30010200|锋利调香师盾
weapon|30010300|优质调香师盾
weapon|30010400|火焰调香师盾
weapon|30010500|焰术调香师盾
weapon|30010600|雷电调香师盾
weapon|30010700|神圣调香师盾
weapon|30010800|魔力调香师盾
weapon|30010900|寒冷调香师盾
weapon|30011000|毒调香师盾
weapon|30011100|血调香师盾
weapon|30011200|神秘调香师盾
weapon|30020000|蛇人盾
weapon|30020100|厚重蛇人盾
weapon|30020200|锋利蛇人盾
weapon|30020300|优质蛇人盾
weapon|30020400|火焰蛇人盾
weapon|30020500|焰术蛇人盾
weapon|30020600|雷电蛇人盾
weapon|30020700|神圣蛇人盾
weapon|30020800|魔力蛇人盾
weapon|30020900|寒冷蛇人盾
weapon|30021000|毒蛇人盾
weapon|30021100|血蛇人盾
weapon|30021200|神秘蛇人盾
weapon|30030000|半坏木盾
weapon|30030100|厚重半坏木盾
weapon|30030200|锋利半坏木盾
weapon|30030300|优质半坏木盾
weapon|30030400|火焰半坏木盾
weapon|30030500|焰术半坏木盾
weapon|30030600|雷电半坏木盾
weapon|30030700|神圣半坏木盾
weapon|30030800|魔力半坏木盾
weapon|30030900|寒冷半坏木盾
weapon|30031000|毒半坏木盾
weapon|30031100|血半坏木盾
weapon|30031200|神秘半坏木盾
weapon|30040000|枷锁盾
weapon|30040100|厚重枷锁盾
weapon|30040200|锋利枷锁盾
weapon|30040300|优质枷锁盾
weapon|30040400|火焰枷锁盾
weapon|30040500|焰术枷锁盾
weapon|30040600|雷电枷锁盾
weapon|30040700|神圣枷锁盾
weapon|30040800|魔力枷锁盾
weapon|30040900|寒冷枷锁盾
weapon|30041000|毒枷锁盾
weapon|30041100|血枷锁盾
weapon|30041200|神秘枷锁盾
weapon|30060000|兽人壶盾
weapon|30060100|厚重兽人壶盾
weapon|30060200|锋利兽人壶盾
weapon|30060300|优质兽人壶盾
weapon|30060400|火焰兽人壶盾
weapon|30060500|焰术兽人壶盾
weapon|30060600|雷电兽人壶盾
weapon|30060700|神圣兽人壶盾
weapon|30060800|魔力兽人壶盾
weapon|30060900|寒冷兽人壶盾
weapon|30061000|毒兽人壶盾
weapon|30061100|血兽人壶盾
weapon|30061200|神秘兽人壶盾
weapon|30070000|红棘木盾
weapon|30070100|厚重红棘木盾
weapon|30070200|锋利红棘木盾
weapon|30070300|优质红棘木盾
weapon|30070400|火焰红棘木盾
weapon|30070500|焰术红棘木盾
weapon|30070600|雷电红棘木盾
weapon|30070700|神圣红棘木盾
weapon|30070800|魔力红棘木盾
weapon|30070900|寒冷红棘木盾
weapon|30071000|毒红棘木盾
weapon|30071100|血红棘木盾
weapon|30071200|神秘红棘木盾
weapon|30080000|圣句木盾
weapon|30080100|厚重圣句木盾
weapon|30080200|锋利圣句木盾
weapon|30080300|优质圣句木盾
weapon|30080400|火焰圣句木盾
weapon|30080500|焰术圣句木盾
weapon|30080600|雷电圣句木盾
weapon|30080700|神圣圣句木盾
weapon|30080800|魔力圣句木盾
weapon|30080900|寒冷圣句木盾
weapon|30081000|毒圣句木盾
weapon|30081100|血圣句木盾
weapon|30081200|神秘圣句木盾
weapon|30090000|铁铆钉木盾
weapon|30090100|厚重铁铆钉木盾
weapon|30090200|锋利铁铆钉木盾
weapon|30090300|优质铁铆钉木盾
weapon|30090400|火焰铁铆钉木盾
weapon|30090500|焰术铁铆钉木盾
weapon|30090600|雷电铁铆钉木盾
weapon|30090700|神圣铁铆钉木盾
weapon|30090800|魔力铁铆钉木盾
weapon|30090900|寒冷铁铆钉木盾
weapon|30091000|毒铁铆钉木盾
weapon|30091100|血铁铆钉木盾
weapon|30091200|神秘铁铆钉木盾
weapon|30100000|蓝白木盾
weapon|30100100|厚重蓝白木盾
weapon|30100200|锋利蓝白木盾
weapon|30100300|优质蓝白木盾
weapon|30100400|火焰蓝白木盾
weapon|30100500|焰术蓝白木盾
weapon|30100600|雷电蓝白木盾
weapon|30100700|神圣蓝白木盾
weapon|30100800|魔力蓝白木盾
weapon|30100900|寒冷蓝白木盾
weapon|30101000|毒蓝白木盾
weapon|30101100|血蓝白木盾
weapon|30101200|神秘蓝白木盾
weapon|30110000|裂缝盾
weapon|30110100|厚重裂缝盾
weapon|30110200|锋利裂缝盾
weapon|30110300|优质裂缝盾
weapon|30110400|火焰裂缝盾
weapon|30110500|焰术裂缝盾
weapon|30110600|雷电裂缝盾
weapon|30110700|神圣裂缝盾
weapon|30110800|魔力裂缝盾
weapon|30110900|寒冷裂缝盾
weapon|30111000|毒裂缝盾
weapon|30111100|血裂缝盾
weapon|30111200|神秘裂缝盾
weapon|30120000|铁圆盾
weapon|30120100|厚重铁圆盾
weapon|30120200|锋利铁圆盾
weapon|30120300|优质铁圆盾
weapon|30120400|火焰铁圆盾
weapon|30120500|焰术铁圆盾
weapon|30120600|雷电铁圆盾
weapon|30120700|神圣铁圆盾
weapon|30120800|魔力铁圆盾
weapon|30120900|寒冷铁圆盾
weapon|30121000|毒铁圆盾
weapon|30121100|血铁圆盾
weapon|30121200|神秘铁圆盾
weapon|30130000|金黄铁盾
weapon|30130100|厚重金黄铁盾
weapon|30130200|锋利金黄铁盾
weapon|30130300|优质金黄铁盾
weapon|30130400|火焰金黄铁盾
weapon|30130500|焰术金黄铁盾
weapon|30130600|雷电金黄铁盾
weapon|30130700|神圣金黄铁盾
weapon|30130800|魔力金黄铁盾
weapon|30130900|寒冷金黄铁盾
weapon|30131000|毒金黄铁盾
weapon|30131100|血金黄铁盾
weapon|30131200|神秘金黄铁盾
weapon|30140000|冰纹铁盾
weapon|30140100|厚重冰纹铁盾
weapon|30140200|锋利冰纹铁盾
weapon|30140300|优质冰纹铁盾
weapon|30140400|火焰冰纹铁盾
weapon|30140500|焰术冰纹铁盾
weapon|30140600|雷电冰纹铁盾
weapon|30140700|神圣冰纹铁盾
weapon|30140800|魔力冰纹铁盾
weapon|30140900|寒冷冰纹铁盾
weapon|30141000|毒冰纹铁盾
weapon|30141100|血冰纹铁盾
weapon|30141200|神秘冰纹铁盾
weapon|30150000|熏烧盾
weapon|30190000|旋角盾
weapon|30190100|厚重旋角盾
weapon|30190200|锋利旋角盾
weapon|30190300|优质旋角盾
weapon|30190400|火焰旋角盾
weapon|30190500|焰术旋角盾
weapon|30190600|雷电旋角盾
weapon|30190700|神圣旋角盾
weapon|30190800|魔力旋角盾
weapon|30190900|寒冷旋角盾
weapon|30191000|毒旋角盾
weapon|30191100|血旋角盾
weapon|30191200|神秘旋角盾
weapon|30200000|盘蛇盾
weapon|31000000|鸢形盾
weapon|31000100|厚重鸢形盾
weapon|31000200|锋利鸢形盾
weapon|31000300|优质鸢形盾
weapon|31000400|火焰鸢形盾
weapon|31000500|焰术鸢形盾
weapon|31000600|雷电鸢形盾
weapon|31000700|神圣鸢形盾
weapon|31000800|魔力鸢形盾
weapon|31000900|寒冷鸢形盾
weapon|31001000|毒鸢形盾
weapon|31001100|血鸢形盾
weapon|31001200|神秘鸢形盾
weapon|31010000|侵蚀皮盾
weapon|31010100|厚重侵蚀皮盾
weapon|31010200|锋利侵蚀皮盾
weapon|31010300|优质侵蚀皮盾
weapon|31010400|火焰侵蚀皮盾
weapon|31010500|焰术侵蚀皮盾
weapon|31010600|雷电侵蚀皮盾
weapon|31010700|神圣侵蚀皮盾
weapon|31010800|魔力侵蚀皮盾
weapon|31010900|寒冷侵蚀皮盾
weapon|31011000|毒侵蚀皮盾
weapon|31011100|血侵蚀皮盾
weapon|31011200|神秘侵蚀皮盾
weapon|31020000|侵蚀木盾
weapon|31020100|厚重侵蚀木盾
weapon|31020200|锋利侵蚀木盾
weapon|31020300|优质侵蚀木盾
weapon|31020400|火焰侵蚀木盾
weapon|31020500|焰术侵蚀木盾
weapon|31020600|雷电侵蚀木盾
weapon|31020700|神圣侵蚀木盾
weapon|31020800|魔力侵蚀木盾
weapon|31020900|寒冷侵蚀木盾
weapon|31021000|毒侵蚀木盾
weapon|31021100|血侵蚀木盾
weapon|31021200|神秘侵蚀木盾
weapon|31030000|失乡骑士盾
weapon|31030100|厚重失乡骑士盾
weapon|31030200|锋利失乡骑士盾
weapon|31030300|优质失乡骑士盾
weapon|31030400|火焰失乡骑士盾
weapon|31030500|焰术失乡骑士盾
weapon|31030600|雷电失乡骑士盾
weapon|31030700|神圣失乡骑士盾
weapon|31030800|魔力失乡骑士盾
weapon|31030900|寒冷失乡骑士盾
weapon|31031000|毒失乡骑士盾
weapon|31031100|血失乡骑士盾
weapon|31031200|神秘失乡骑士盾
weapon|31040000|白金盾
weapon|31040100|厚重白金盾
weapon|31040200|锋利白金盾
weapon|31040300|优质白金盾
weapon|31040400|火焰白金盾
weapon|31040500|焰术白金盾
weapon|31040600|雷电白金盾
weapon|31040700|神圣白金盾
weapon|31040800|魔力白金盾
weapon|31040900|寒冷白金盾
weapon|31041000|毒白金盾
weapon|31041100|血白金盾
weapon|31041200|神秘白金盾
weapon|31050000|太阳城盾
weapon|31050100|厚重太阳城盾
weapon|31050200|锋利太阳城盾
weapon|31050300|优质太阳城盾
weapon|31050400|火焰太阳城盾
weapon|31050500|焰术太阳城盾
weapon|31050600|雷电太阳城盾
weapon|31050700|神圣太阳城盾
weapon|31050800|魔力太阳城盾
weapon|31050900|寒冷太阳城盾
weapon|31051000|毒太阳城盾
weapon|31051100|血太阳城盾
weapon|31051200|神秘太阳城盾
weapon|31060000|白银盾
weapon|31070000|圆盾
weapon|31070100|厚重圆盾
weapon|31070200|锋利圆盾
weapon|31070300|优质圆盾
weapon|31070400|火焰圆盾
weapon|31070500|焰术圆盾
weapon|31070600|雷电圆盾
weapon|31070700|神圣圆盾
weapon|31070800|魔力圆盾
weapon|31070900|寒冷圆盾
weapon|31071000|毒圆盾
weapon|31071100|血圆盾
weapon|31071200|神秘圆盾
weapon|31080000|蝎纹鸢形盾
weapon|31080100|厚重蝎纹鸢形盾
weapon|31080200|锋利蝎纹鸢形盾
weapon|31080300|优质蝎纹鸢形盾
weapon|31080400|火焰蝎纹鸢形盾
weapon|31080500|焰术蝎纹鸢形盾
weapon|31080600|雷电蝎纹鸢形盾
weapon|31080700|神圣蝎纹鸢形盾
weapon|31080800|魔力蝎纹鸢形盾
weapon|31080900|寒冷蝎纹鸢形盾
weapon|31081000|毒蝎纹鸢形盾
weapon|31081100|血蝎纹鸢形盾
weapon|31081200|神秘蝎纹鸢形盾
weapon|31090000|双鸟鸢形盾
weapon|31090100|厚重双鸟鸢形盾
weapon|31090200|锋利双鸟鸢形盾
weapon|31090300|优质双鸟鸢形盾
weapon|31090400|火焰双鸟鸢形盾
weapon|31090500|焰术双鸟鸢形盾
weapon|31090600|雷电双鸟鸢形盾
weapon|31090700|神圣双鸟鸢形盾
